24546,bouquet of orange lilies of the valley,bouquets of orange lilies of the valley,0,"A bunch of orange lilies of the valley, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",Orange Lilies of the Valley,25573,1,1
24547,bouquet of purple lilies of the valley,bouquets of purple lilies of the valley,0,"A bunch of purple lilies of the valley, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",Purple Lilies of the Valley,25577,1,1
24548,bouquet of white lilies of the valley,bouquets of white lilies of the valley,0,"A bunch of white lilies of the valley, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",White Lilies of the Valley,25580,1,1
24549,bouquet of black lilies of the valley,bouquets of black lilies of the valley,0,"A bunch of black lilies of the valley, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",Black Lilies of the Valley,25575,1,1
24550,bouquet of rainbow lilies of the valley,bouquets of rainbow lilies of the valley,0,"A bunch of multicolored lilies of the valley, selectively fertilized to achieve a variety of vibrant colors.

Bouquets can be placed within select vases for display in estates.",Rainbow Lilies of the Valley,25576,1,1
24551,the Spirit of the Whalaqee,the Spirit of the Whalaqee,0,,The Spirit of the Whalaqee,39902,130,3
24552,magus's mask,magus's masks,0,,Magus's Mask,41725,130,3
24553,magus's jacket,magus's jackets,0,,Magus's Jacket,43860,130,3
24554,pair of magus's gloves,pairs of magus's gloves,0,,Magus's Gloves,49373,130,3
24555,pair of magus's trousers,pairs of magus's trousers,0,,Magus's Trousers,49698,130,3
24556,pair of magus's shoes,pairs of magus's shoes,0,,Magus's Shoes,49912,130,3
24557,northern oyster,northern oysters,0,"The shell of this bivalved mollusk mimics the jagged rocks found throughout the cold northern seas, making it almost impossible to find by anyone but the most keen-eyed of fishers.",Northern Oyster,29503,230,1
24558,clump of ruby laver,clumps of ruby laver,0,"Though a brilliant red when in water, the thin leaves of this seaweed turn pitch black when removed from the sea and dried.",Ruby Laver,29063,245,1
24559,chakrafish,chakrafish,0,"This freshwater fish can be found throughout Gyr Abania, and is a staple amongst those monks who have chosen not to abstain from consuming the flesh of living creatures.",Chakrafish,29249,260,1
24560,wicked wartfish,wicked wartfish,0,"This grotesque deep-sea dweller has adapted to the warm waters off the volcanic isle of Hells' Lid, and thus cannot be found anywhere else in the world.",Wicked Wartfish,29049,275,1
24561,Othardian salmon,Othardian salmon,1,"As is the case with all salmon, this freshwater fish will migrate to the sea after hatching, only to return to the river in which it was spawned to die.",Othardian Salmon,29203,290,1
24562,set of Ishgardian culinary essentials,sets of Ishgardian culinary essentials,0,Cooking tools and ingredients without which the making of authentic Ishgardian cuisine is simply impossible─or so Ishgardian culinarians claim.,Ishgardian Culinary Essentials,26548,279,1
24563,bottle of fermented juice,bottles of fermented juice,0,A now-alcoholic liquid ready to be distilled into a strong but tasty liquor.,Fermented Juice,26550,279,1
24564,set of signature buuz cookware,sets of signature buuz cookware,0,"This assemblage of tools and ingredients strongly resembles that used by tribes of the Azim Steppe, but has been modified slightly for use in preparing a variety of buuz exclusive to the Hard Place.",Signature Buuz Cookware,26549,282,1
24565,set of Hard Place decorative furnishings,sets of Hard Place decorative furnishings,0,Decor perfect for convincing customers that they don't have to go home─and they <Emphasis>can</Emphasis> stay here.,Hard Place Decorative Furnishings,26546,282,1
24566,arkhi brewing set,arkhi brewing sets,1,An assortment of items for brewing the milk-based alcohol that is traditional on the Azim Steppe.,Arkhi Brewing Set,26547,285,1
24567,sparkstone,sparkstones,0,"The burning aether contained within this volcanic stone allows for its use not only in striking fires, but also maintaining them at a consistent heat.",Sparkstone,25911,220,1
24568,chunk of malleable still material,chunks of malleable still material,0,This flexible material is ideal for use in creating a home-brewing facility of one's very own.,Malleable Still Material,20803,225,1
24569,bottle of strong steppe spice,bottles of strong steppe spice,0,"This spice is so potent as to often go unused on the Azim Steppe itself, but after overhearing a patron state that buuz “tastes like wet sheep,” Adkiragh was inspired to add it to create a flavor more palatable to non-Xaela.",Strong Steppe Spice,25024,230,1
24570,box of Hard Place furnishing materials,boxes of Hard Place furnishing materials,0,"A collection of items that look suitable for use in creating furnishings, and aren't <Emphasis>that</Emphasis> dirty.",Hard Place Furnishing Materials,26108,260,1
24571,slab of sturdy vat material,slabs of sturdy vat material,0,"When fully assembled, an arkhi vat made with this material should be impermeable enough to prevent liquid escaping during the evaporation process and overly intoxicating hapless brewers.",Sturdy Vat Material,22501,290,1
24572,set of Ishgardian culinary materials,sets of Ishgardian culinary materials,0,"Processed materials that still look like any other sort of materials, but are nevertheless ready to be combined into authentic Ishgardian cooking essentials.",Ishgardian Culinary Materials,21003,279,1
24573,bundle of juice fermenting supplies,bundles of juice fermenting supplies,0,"Pulped fruit, yeast, and other prepared supplies necessary for fermenting juice into alcohol.",Juice Fermenting Supplies,23001,279,1
24574,set of signature buuz cookware materials,sets of signature buuz cookware materials,0,Processed materials that can be combined into the necessary components for cooking authentic buuz.,Signature Buuz Cookware Materials,21002,282,1
24575,set of decorative tavern furnishing materials,sets of decorative tavern furnishing materials,0,Processed materials that genuinely look as if they could be used to create stylish furnishings.,Decorative Tavern Furnishing Materials,26109,282,1
24576,bundle of arkhi brewing materials,bundles of arkhi brewing materials,0,Processed materials that can be combined into the necessary components for brewing arkhi.,Arkhi Brewing Vat Materials,21005,285,1
24577,bag of raw Ishgardian materials,bags of raw Ishgardian materials,0,"Unsorted and unrefined materials that look like any other sort of materials, but which you are assured are genuinely Ishgardian.",Raw Ishgardian Materials,22623,279,1
24578,bag of raw fermenting supplies,bags of raw fermenting supplies,0,"Unsorted and unprocessed fruit, yeast, and other materials necessary for fermenting alcohol.",Raw Fermenting Supplies,25978,279,1
24579,bag of raw steppe cookware materials,bags of raw steppe cookware materials,0,Unsorted and unrefined materials from the Azim Steppe that you are assured can be used to create the necessary components for cooking authentic buuz.,Raw Steppe Cookware Materials,25919,282,1
24580,set of raw tavern furnishing materials,sets of raw tavern furnishing materials,0,Unsorted and unrefined materials that look as if they could be used to create stylish furnishings─if you squint.,Raw Tavern Furnishing Materials,25979,282,1
24581,bag of raw steppe brewing materials,bags of raw steppe brewing materials,0,Unsorted and unrefined materials that you are assured can be used to assemble the necessary components for brewing arkhi.,Raw Brewing Vat Materials,25977,285,1
24582,true blue hat,true blue hats,0,,True Blue Hat,40929,1,1
24583,true blue coat,true blue coats,0,,True Blue Coat,43861,1,1
24584,pair of true blue gloves,pairs of true blue gloves,0,,True Blue Gloves,49374,1,1
24585,pair of true blue trousers,pairs of true blue trousers,0,,True Blue Trousers,49699,1,1
24586,pair of true blue boots,pairs of true blue boots,0,,True Blue Boots,49913,1,1
24587,true blue attire coffer,true blue attire coffers,0,"A banded chest containing a complete set of true blue attire.

Cannot be used in instanced areas such as dungeons, PvP areas, or raids.",True Blue Attire Coffer,26509,1,1
24588,magus's attire coffer,magus's attire coffers,0,"A banded chest containing a complete set of magus's attire.

Cannot be used in instanced areas such as dungeons, PvP areas, or raids.",Magus's Attire Coffer,26509,130,1
24589,aetheryte earring,aetheryte earrings,1,Increases EXP earned by 30% when level 70 and below. Attributes and item level vary according to class/job and current level when equipped.,Aetheryte Earring,48729,290,1
24590,flower crown,flower crowns,0,,Flower Crown,47925,1,1
24591,rain hood,rain hoods,0,,Rain Hood,47923,1,1
24592,raincoat,raincoats,0,,Raincoat,43859,1,1
24593,pair of rain boots,pairs of rain boots,0,,Rain Boots,49911,1,1
24594,Scion traveler's mask,Scion traveler's masks,0,,Scion Traveler's Mask,47922,1,1
24595,Scion traveler's jacket,Scion traveler's jackets,0,,Scion Traveler's Jacket,43857,1,1
24596,pair of Scion traveler's gloves,pairs of Scion traveler's gloves,0,,Scion Traveler's Gloves,49372,1,1
24597,pair of Scion traveler's trousers,pairs of Scion traveler's trousers,0,,Scion Traveler's Trousers,49696,1,1
24598,pair of Scion traveler's boots,pairs of Scion traveler's boots,0,,Scion Traveler's Boots,49909,1,1
24599,Far Eastern schoolboy's hat,Far Eastern schoolboy's hats,0,Fits: All ♂,Far Eastern Schoolboy's Hat,40930,1,1
24600,Far Eastern schoolboy's hakama,Far Eastern schoolboy's hakama,0,Fits: All ♂,Far Eastern Schoolboy's Hakama,43863,1,1
24601,pair of Far Eastern schoolboy's zori,pairs of Far Eastern schoolboy's zori,0,Fits: All ♂,Far Eastern Schoolboy's Zori,46079,1,1
24602,Far Eastern schoolgirl's hair ribbon,Far Eastern schoolgirl's hair ribbons,0,Fits: All ♀,Far Eastern Schoolgirl's Hair Ribbon,47924,1,1
24603,Far Eastern schoolgirl's hakama,Far Eastern schoolgirl's hakama,0,Fits: All ♀,Far Eastern Schoolgirl's Hakama,43862,1,1
24604,pair of Far Eastern schoolgirl's boots,pairs of Far Eastern schoolgirl's boots,0,Fits: All ♀,Far Eastern Schoolgirl's Boots,49914,1,1
24605,spriggan jacket,spriggan jackets,0,,Spriggan Jacket,43858,1,1
24606,pair of spriggan bottoms,pairs of spriggan bottoms,0,,Spriggan Bottoms,49697,1,1
24607,pair of spriggan boots,pairs of spriggan boots,0,,Spriggan Boots,49910,1,1
24608,Lucian prince's jacket,Lucian prince's jackets,0,,Lucian Prince's Jacket,43848,1,1
24609,Lucian prince's fingerless glove,Lucian prince's fingerless gloves,0,,Lucian Prince's Fingerless Glove,49358,1,1
24610,pair of Lucian prince's bottoms,pairs of Lucian prince's bottoms,0,,Lucian Prince's Bottoms,45772,1,1
24611,pair of Lucian prince's boots,pairs of Lucian prince's boots,0,,Lucian Prince's Boots,49995,1,1
24612,Namazu earring,Namazu earrings,0,,Namazu Earring,48727,1,1
24613,Namazu neckerchief,Namazu neckerchiefs,0,,Namazu Neckerchief,48494,1,1
24614,mameshiba earring,mameshiba earrings,0,,Mameshiba Earring,48728,1,1
24615,mameshiba neckerchief,mameshiba neckerchiefs,0,,Mameshiba Neckerchief,48495,1,1
24616,,,0,,,0,0,0
24617,set of Ananta metalworks,sets of Ananta metalworks,0,"A number of beautifully detailed, opulent golden vessels created in honor of Sri Lakshmi.",Ananta Metalworks,52964,1,1
24618,Kojin material supplier permit,Kojin material supplier permits,0,"This permit allows the hiring of Kojin material suppliers on the estate.

※Private chambers (apartments), cottages, houses, and mansions can host 4, 6, 8, and 10 vendors, respectively.",Kojin Material Supplier Permit,26192,45,1
24619,Kojin junkmonger permit,Kojin junkmonger permits,0,"This permit allows the hiring of Kojin junkmongers on the estate.

※Private chambers (apartments), cottages, houses, and mansions can host 4, 6, 8, and 10 vendors, respectively.",Kojin Junkmonger Permit,26192,45,1
24620,Kojin mender permit,Kojin mender permits,0,"This permit allows the hiring of Kojin menders on the estate.

※Private chambers (apartments), cottages, houses, and mansions can host 4, 6, 8, and 10 vendors, respectively.",Kojin Mender Permit,26192,45,1
24621,Kojin manservant permit,Kojin manservant permits,0,"This permit allows the hiring of Kojin manservants on the estate.

※Private chambers (apartments), cottages, houses, and mansions can host 4, 6, 8, and 10 vendors, respectively.",Kojin Manservant Permit,26192,45,1
24622,maxima roader identification key,maxima roader identification keys,0,A thin rectangular piece of what appears to be cermet. Placing it near your maxima roader will bring it roaring terrifyingly to life.,Maxima Roader Identification Key,26014,1,1
24623,hallowed kamuy fife,hallowed kamuy fifes,0,The solemn song of this stout flute is said to summon a kamuy blessed by Lord Seiryu himself.,Hallowed Kamuy Fife,26039,1,1
24624,Regalia Type-G title,Regalia Type-G titles,0,"A deed certifying your ownership of a brand-new vehicle, embossed with the Regalia crest as a symbol of authenticity.",Regalia Type-G Title,26059,1,1
24625,fabled kamuy fife,fabled kamuy fifes,0,The lonely song of this stout flute is said to summon a long-lived auspice─Kamuy of the Nine Tails─rarely glimpsed by mortal eyes.,Fabled Kamuy Fife,26039,1,1
24626,Demi-Ozma,Demi-Ozma,0,This conveniently sized result of experimentation on the part of the Students of Baldesion may not be entirely stable enough to safely ride─but there's only one way to find out.,Demi-Ozma,26060,1,1
24627,magicked carpet,magicked carpet,0,"With but a few magic words, this carpet will bear you upward to a whole new world─or at least a more elevated one.",Magicked Carpet,52022,1,1
24628,Sabotender Emperador horn,Sabotender Emperador horns,0,This eccentric horn emits a thunderous toot that summons the Sabotender Emperador.,Sabotender Emperador Horn,26038,1,1
24629,sabertooth tiger horn,sabertooth tiger horns,0,This curved horn emits a roaring tone that summons your sabertooth tiger.,Sabertooth Tiger Horn,26038,1,1
24630,Eurekan petrel horn,Eurekan petrel horns,0,A delicate shell horn that summons the beautiful and dangerous gastropod known as the Eurekan petrel.,Eurekan Petrel Horn,26038,1,1
24631,magitek avenger A-1 identification key,magitek avenger A-1 identification keys,0,A thin rectangular piece of what appears to be cermet. Placing it near your magitek avenger A-1 will magically bring the machine to life.,Magitek Avenger A-1 Identification Key,26014,1,1
24632,wind-up Fran,wind-up Frans,0,"Stilettos guaranteed not to impede progress through markedly rough terrain such as jungles, bogs, and abandoned monasteries serving as prisons for extra-dimensional forces of evil.

Use item to acquire the wind-up Fran minion.",Wind-up Fran,28825,1,1
24633,wind-up Nu Mou,wind-up Nu Mous,0,"So cuddlesome it hurts.

Use item to acquire the wind-up Nu Mou minion.",Wind-up Nu Mou,28826,1,1
24634,Seitei,Seitei,0,"Dragon-ness is in the eye of the beholder.

Use item to acquire the Seitei minion.",Seitei,28827,1,1
24635,Conditional Virtue,Conditional Virtues,0,"Cuddle not to dullness; coddle not to elevation.

Use item to acquire the Conditional Virtue minion.",Conditional Virtue,28818,1,1
24636,minitek conveyor,minitek conveyors,0,"The latest in miniature transport technology.

Use item to acquire the minitek conveyor minion.",Minitek Conveyor,28824,1,1
24637,wind-up Qalyana,wind-up Qalyana,0,"She may or may not break through the borderline.

Use item to acquire the wind-up Qalyana minion.",Wind-up Qalyana,28822,1,1
24638,wind-up Redback,wind-up Redbacks,0,"Don't tell mom the Kojin minion's red.

Use item to acquire the wind-up Redback minion.",Wind-up Redback,28823,1,1
